Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Processor,Processor_507,0.0,32563.321816846586,32563.321816846586,508.0,5.0,2.0,Success,-32048.321816846586
Storage,Storage_507,0.0,32570.6325467341,32570.6325467341,508.0,3.922532588454376,2.0,Success,-32056.710014145647
Box,Box_507,0.0,32578.318447369806,32578.318447369806,508.0,3.922532588454376,2.0,Success,-32064.39591478135
PowerSupply,PowerSupply_507,0.0,32586.765539503547,32586.765539503547,508.0,5.000000000000001,2.0,Success,-32071.765539503547
RAM,RAM_507,0.0,32593.40448044812,32593.40448044812,508.0,3.3552986512524092,2.0,Success,-32080.04918179687
Motherboard,Motherboard_507,0.0,32600.798546212336,32600.798546212336,508.0,5.0,2.0,Success,-32085.798546212336
CoolingSystem,CoolingSystem_507,0.0,32607.369754077703,32607.369754077703,508.0,4.447731755424063,2.0,Success,-32092.92202232228
Processor,Processor_508,0.0,32616.958700165324,32616.958700165324,509.0,5.0,3.0,Success,-32099.958700165324
GraphicsCard,GraphicsCard_508,0.0,32626.823394887488,32626.823394887488,509.0,5.0,3.0,Success,-32109.823394887488
Computer,Computer_321,,32631.949091825547,,5.0,,,Success,
Storage,Storage_508,0.0,32635.377681666025,32635.377681666025,509.0,3.922532588454376,3.0,Success,-32119.45514907757
Box,Box_508,0.0,32642.552816629013,32642.552816629013,509.0,3.922532588454376,3.0,Success,-32126.63028404056
RAM,RAM_508,0.0,32649.47788904154,32649.47788904154,509.0,3.3552986512524092,3.0,Success,-32134.12259039029
Motherboard,Motherboard_508,0.0,32659.094236223347,32659.094236223347,509.0,5.0,3.0,Success,-32142.094236223347
CoolingSystem,CoolingSystem_508,0.0,32668.2198772786,32668.2198772786,509.0,4.447731755424063,3.0,Success,-32151.772145523177
Processor,Processor_509,0.0,32677.746324203723,32677.746324203723,510.0,5.0,4.0,Success,-32158.746324203723
GraphicsCard,GraphicsCard_509,0.0,32687.545644752325,32687.545644752325,510.0,5.0,4.0,Success,-32168.545644752325
Storage,Storage_509,0.0,32697.139718944323,32697.139718944323,510.0,3.922532588454376,4.0,Success,-32179.21718635587
Box,Box_509,0.0,32705.68267316642,32705.68267316642,510.0,3.922532588454376,4.0,Success,-32187.760140577964
PowerSupply,PowerSupply_509,0.0,32715.697239938945,32715.697239938945,510.0,5.000000000000001,4.0,Success,-32196.697239938945
Computer,Computer_322,,32721.37210350722,,5.0,,,Success,
RAM,RAM_509,0.0,32723.739760933302,32723.739760933302,510.0,3.3552986512524092,4.0,Success,-32206.38446228205
Motherboard,Motherboard_509,0.0,32734.620333788374,32734.620333788374,510.0,5.0,4.0,Success,-32215.620333788374
CoolingSystem,CoolingSystem_509,0.0,32744.901648979016,32744.901648979016,510.0,4.447731755424063,4.0,Success,-32226.453917223593
RAM,RAM_254,0.0,32752.903706327448,32752.903706327448,255.0,3.3552986512524092,4.0,Success,-32490.548407676197
CoolingSystem,CoolingSystem_254,0.0,32761.913498628022,32761.913498628022,255.0,4.447731755424063,4.0,Success,-32498.4657668726
Processor,Processor_510,0.0,32769.131451366455,32769.131451366455,511.0,5.0,2.0,Success,-32251.131451366455
GraphicsCard,GraphicsCard_510,0.0,32777.23434054203,32777.23434054203,511.0,5.0,2.0,Success,-32259.234340542032
Storage,Storage_510,0.0,32784.289914275294,32784.289914275294,511.0,3.922532588454376,2.0,Success,-32267.36738168684
Box,Box_510,0.0,32790.3376348995,32790.3376348995,511.0,3.922532588454376,2.0,Success,-32273.415102311046
PowerSupply,PowerSupply_510,0.0,32798.4804797417,32798.4804797417,511.0,5.000000000000001,2.0,Success,-32280.480479741702
Computer,Computer_323,,32804.21226051162,,5.0,,,Success,
RAM,RAM_510,0.0,32804.927734811514,32804.927734811514,511.0,3.3552986512524092,2.0,Success,-32288.572436160262
CoolingSystem,CoolingSystem_510,0.0,32811.37552773894,32811.37552773894,511.0,4.447731755424063,2.0,Success,-32293.92779598352
Processor,Processor_511,0.0,32820.55533005084,32820.55533005084,512.0,5.0,3.0,Success,-32300.55533005084
GraphicsCard,GraphicsCard_511,0.0,32829.61393870977,32829.61393870977,512.0,5.0,3.0,Success,-32309.613938709772
Storage,Storage_511,0.0,32836.5769012564,32836.5769012564,512.0,3.922532588454376,3.0,Success,-32317.654368667943
Box,Box_511,0.0,32843.913388376975,32843.913388376975,512.0,3.922532588454376,3.0,Success,-32324.99085578852
PowerSupply,PowerSupply_511,0.0,32852.082441141894,32852.082441141894,512.0,5.000000000000001,3.0,Success,-32332.082441141894
RAM,RAM_511,0.0,32859.414577332034,32859.414577332034,512.0,3.3552986512524092,3.0,Success,-32341.059278680783
Motherboard,Motherboard_511,0.0,32868.91700543755,32868.91700543755,512.0,5.0,3.0,Success,-32348.91700543755
Computer,Computer_324,,32873.815541334596,,5.0,,,Success,
CoolingSystem,CoolingSystem_511,0.0,32876.98721698848,32876.98721698848,512.0,4.447731755424063,3.0,Success,-32357.539485233054
Motherboard,Motherboard_255,0.0,32884.93718171383,32884.93718171383,256.0,5.0,2.0,Success,-32621.93718171383
Processor,Processor_512,0.0,32894.7258751936,32894.7258751936,513.0,5.0,4.0,Success,-32372.725875193602
GraphicsCard,GraphicsCard_512,0.0,32904.9157391484,32904.9157391484,513.0,5.0,4.0,Success,-32382.915739148397
Storage,Storage_512,0.0,32913.92584763776,32913.92584763776,513.0,3.922532588454376,4.0,Success,-32393.003315049304
Box,Box_512,0.0,32922.7083522528,32922.7083522528,513.0,3.922532588454376,4.0,Success,-32401.785819664343
PowerSupply,PowerSupply_512,0.0,32932.9129781759,32932.9129781759,513.0,5.000000000000001,4.0,Success,-32410.912978175897
RAM,RAM_512,0.0,32940.34750276243,32940.34750276243,513.0,3.3552986512524092,4.0,Success,-32419.99220411118
Motherboard,Motherboard_512,0.0,32950.29773322334,32950.29773322334,513.0,5.0,4.0,Success,-32428.297733223342
CoolingSystem,CoolingSystem_512,0.0,32959.61520055967,32959.61520055967,513.0,4.447731755424063,4.0,Success,-32438.167468804244
Processor,Processor_513,0.0,32967.681687702454,32967.681687702454,514.0,5.0,2.0,Success,-32446.681687702454
GraphicsCard,GraphicsCard_513,0.0,32976.10807793337,32976.10807793337,514.0,5.0,2.0,Success,-32455.10807793337
Storage,Storage_513,0.0,32982.74388862773,32982.74388862773,514.0,3.922532588454376,2.0,Success,-32462.821356039276
Box,Box_513,0.0,32989.028464090705,32989.028464090705,514.0,3.922532588454376,2.0,Success,-32469.10593150225
PowerSupply,PowerSupply_513,0.0,32997.06618645414,32997.06618645414,514.0,5.000000000000001,2.0,Success,-32476.06618645414
Motherboard,Motherboard_513,0.0,33004.76484495638,33004.76484495638,514.0,5.0,2.0,Success,-32483.76484495638
PowerSupply,PowerSupply_256,0.0,33012.77640951891,33012.77640951891,257.0,5.000000000000001,3.0,Success,-32747.776409518912
Processor,Processor_514,0.0,33022.17607090489,33022.17607090489,515.0,5.0,3.0,Success,-32499.17607090489
Storage,Storage_514,0.0,33030.94149136856,33030.94149136856,515.0,3.922532588454376,3.0,Success,-32509.018958780107
Box,Box_514,0.0,33038.546932991485,33038.546932991485,515.0,3.922532588454376,3.0,Success,-32516.62440040303
PowerSupply,PowerSupply_514,0.0,33047.489106732,33047.489106732,515.0,5.000000000000001,3.0,Success,-32524.489106732
RAM,RAM_514,0.0,33053.90515779386,33053.90515779386,515.0,3.3552986512524092,3.0,Success,-32532.549859142608
Computer,Computer_325,,33058.34782661184,,5.0,,,Success,
Motherboard,Motherboard_514,0.0,33062.40500623479,33062.40500623479,515.0,5.0,3.0,Success,-32539.40500623479
CoolingSystem,CoolingSystem_514,0.0,33070.81441838009,33070.81441838009,515.0,4.447731755424063,3.0,Success,-32548.366686624668
Processor,Processor_515,0.0,33080.47809274301,33080.47809274301,516.0,5.0,4.0,Success,-32555.47809274301
GraphicsCard,GraphicsCard_515,0.0,33089.80504320207,33089.80504320207,516.0,5.0,4.0,Success,-32564.80504320207
Storage,Storage_515,0.0,33098.38810660792,33098.38810660792,516.0,3.922532588454376,4.0,Success,-32574.465574019465
PowerSupply,PowerSupply_515,0.0,33108.513810829725,33108.513810829725,516.0,5.000000000000001,4.0,Success,-32583.513810829725
RAM,RAM_515,0.0,33116.91509715579,33116.91509715579,516.0,3.3552986512524092,4.0,Success,-32593.55979850454
CoolingSystem,CoolingSystem_515,0.0,33126.31866724124,33126.31866724124,516.0,4.447731755424063,4.0,Success,-32601.87093548582
Storage,Storage_516,0.0,33133.563110128816,33133.563110128816,517.0,3.922532588454376,2.0,Success,-32610.640577540362
Box,Box_516,0.0,33139.78746038729,33139.78746038729,517.0,3.922532588454376,2.0,Success,-32616.864927798837
Computer,Computer_326,,33144.94172992263,,5.0,,,Success,
PowerSupply,PowerSupply_516,0.0,33147.75205181655,33147.75205181655,517.0,5.000000000000001,2.0,Success,-32623.752051816547
CoolingSystem,CoolingSystem_516,0.0,33154.219754352125,33154.219754352125,517.0,4.447731755424063,2.0,Success,-32630.772022596702
Processor,Processor_517,0.0,33163.67822858081,33163.67822858081,518.0,5.0,3.0,Success,-32637.678228580808
GraphicsCard,GraphicsCard_517,0.0,33173.379689825364,33173.379689825364,518.0,5.0,3.0,Success,-32647.379689825364
Storage,Storage_517,0.0,33181.38308068269,33181.38308068269,518.0,3.922532588454376,3.0,Success,-32656.460548094234
Box,Box_517,0.0,33189.659645912514,33189.659645912514,518.0,3.922532588454376,3.0,Success,-32664.73711332406
RAM,RAM_517,0.0,33197.580943663736,33197.580943663736,518.0,3.3552986512524092,3.0,Success,-32673.225645012484
Motherboard,Motherboard_517,0.0,33206.93008740366,33206.93008740366,518.0,5.0,3.0,Success,-32680.930087403663
Computer,Computer_327,,33211.84575305867,,5.0,,,Success,
CoolingSystem,CoolingSystem_517,0.0,33214.776612361056,33214.776612361056,518.0,4.447731755424063,3.0,Success,-32689.328880605633
GraphicsCard,GraphicsCard_518,0.0,33224.8169203024,33224.8169203024,519.0,5.0,4.0,Success,-32696.8169203024
Storage,Storage_518,0.0,33233.6685840366,33233.6685840366,519.0,3.922532588454376,4.0,Success,-32706.746051448143
Box,Box_518,0.0,33241.74114113508,33241.74114113508,519.0,3.922532588454376,4.0,Success,-32714.818608546622
PowerSupply,PowerSupply_518,0.0,33251.31564109463,33251.31564109463,519.0,5.000000000000001,4.0,Success,-32723.315641094632
RAM,RAM_518,0.0,33258.67504863425,33258.67504863425,519.0,3.3552986512524092,4.0,Success,-32732.319749983
Motherboard,Motherboard_518,0.0,33269.009892967064,33269.009892967064,519.0,5.0,4.0,Success,-32741.009892967064
CoolingSystem,CoolingSystem_518,0.0,33278.43619226604,33278.43619226604,519.0,4.447731755424063,4.0,Success,-32750.988460510616
Processor,Processor_519,0.0,33287.360476325,33287.360476325,520.0,5.0,2.0,Success,-32760.360476324997
Computer,Computer_328,,33291.55871671312,,5.0,,,Success,
GraphicsCard,GraphicsCard_519,0.0,33295.93356590461,33295.93356590461,520.0,5.0,2.0,Success,-32768.93356590461
Storage,Storage_519,0.0,33303.61634000837,33303.61634000837,520.0,3.922532588454376,2.0,Success,-32777.69380741991
Box,Box_519,0.0,33311.07823736821,33311.07823736821,520.0,3.922532588454376,2.0,Success,-32785.155704779754
PowerSupply,PowerSupply_519,0.0,33320.02434506959,33320.02434506959,520.0,5.000000000000001,2.0,Success,-32793.02434506959
RAM,RAM_519,0.0,33326.78115757901,33326.78115757901,520.0,3.3552986512524092,2.0,Success,-32801.42585892776
Motherboard,Motherboard_519,0.0,33334.13885248505,33334.13885248505,520.0,5.0,2.0,Success,-32807.13885248505
CoolingSystem,CoolingSystem_519,0.0,33341.87938535603,33341.87938535603,520.0,4.447731755424063,2.0,Success,-32815.4316536006
PowerSupply,PowerSupply_259,0.0,33351.53330741136,33351.53330741136,260.0,5.000000000000001,3.0,Success,-33083.53330741136
Processor,Processor_520,0.0,33360.98047197125,33360.98047197125,521.0,5.0,3.0,Success,-32831.98047197125
Computer,Computer_329,,33366.917583804614,,5.0,,,Success,
GraphicsCard,GraphicsCard_520,0.0,33369.88219728531,33369.88219728531,521.0,5.0,3.0,Success,-32840.88219728531
Storage,Storage_520,0.0,33378.29910848016,33378.29910848016,521.0,3.922532588454376,3.0,Success,-32850.37657589171
Box,Box_520,0.0,33386.131528943966,33386.131528943966,521.0,3.922532588454376,3.0,Success,-32858.20899635551
PowerSupply,PowerSupply_520,0.0,33395.80982777818,33395.80982777818,521.0,5.000000000000001,3.0,Success,-32866.80982777818
RAM,RAM_520,0.0,33402.2811797723,33402.2811797723,521.0,3.3552986512524092,3.0,Success,-32874.925881121046
Motherboard,Motherboard_520,0.0,33410.97522267607,33410.97522267607,521.0,5.0,3.0,Success,-32881.97522267607
CoolingSystem,CoolingSystem_520,0.0,33419.76643213251,33419.76643213251,521.0,4.447731755424063,3.0,Success,-32891.31870037708
Processor,Processor_521,0.0,33429.53408350249,33429.53408350249,522.0,5.0,4.0,Success,-32898.53408350249
Computer,Computer_330,,33434.15581081175,,5.0,,,Success,
GraphicsCard,GraphicsCard_521,0.0,33440.245975528385,33440.245975528385,522.0,5.0,4.0,Success,-32909.245975528385
Storage,Storage_521,0.0,33448.88812656664,33448.88812656664,522.0,3.922532588454376,4.0,Success,-32918.96559397819
Box,Box_521,0.0,33457.809674160926,33457.809674160926,522.0,3.922532588454376,4.0,Success,-32927.88714157247
PowerSupply,PowerSupply_521,0.0,33467.266979365995,33467.266979365995,522.0,5.000000000000001,4.0,Success,-32936.266979365995
Motherboard,Motherboard_521,0.0,33477.620339960165,33477.620339960165,522.0,5.0,4.0,Success,-32946.620339960165
CoolingSystem,CoolingSystem_521,0.0,33486.80446822556,33486.80446822556,522.0,4.447731755424063,4.0,Success,-32956.35673647013
RAM,RAM_260,0.0,33496.03951874943,33496.03951874943,261.0,3.3552986512524092,4.0,Success,-33227.68422009818
GraphicsCard,GraphicsCard_522,0.0,33503.45613335322,33503.45613335322,523.0,5.0,2.0,Success,-32973.45613335322
Storage,Storage_522,0.0,33509.7263057842,33509.7263057842,523.0,3.922532588454376,2.0,Success,-32980.803773195745
Box,Box_522,0.0,33517.46613244166,33517.46613244166,523.0,3.922532588454376,2.0,Success,-32988.543599853205
PowerSupply,PowerSupply_522,0.0,33525.29853026538,33525.29853026538,523.0,5.000000000000001,2.0,Success,-32995.29853026538
RAM,RAM_522,0.0,33532.53584359283,33532.53584359283,523.0,3.3552986512524092,2.0,Success,-33004.18054494158
Motherboard,Motherboard_522,0.0,33541.258630387296,33541.258630387296,523.0,5.0,2.0,Success,-33011.258630387296
CoolingSystem,CoolingSystem_522,0.0,33549.124564363985,33549.124564363985,523.0,4.447731755424063,2.0,Success,-33019.67683260856
Processor,Processor_523,0.0,33557.747255678136,33557.747255678136,524.0,5.0,3.0,Success,-33025.747255678136
Computer,Computer_331,,33561.85934854476,,5.0,,,Success,
GraphicsCard,GraphicsCard_523,0.0,33567.21312841934,33567.21312841934,524.0,5.0,3.0,Success,-33035.21312841934
Storage,Storage_523,0.0,33574.96340697896,33574.96340697896,524.0,3.922532588454376,3.0,Success,-33044.040874390506
PowerSupply,PowerSupply_523,0.0,33583.06243577094,33583.06243577094,524.0,5.000000000000001,3.0,Success,-33051.06243577094
RAM,RAM_523,0.0,33590.05180998386,33590.05180998386,524.0,3.3552986512524092,3.0,Success,-33059.69651133261
Motherboard,Motherboard_523,0.0,33599.037808599154,33599.037808599154,524.0,5.0,3.0,Success,-33067.037808599154
CoolingSystem,CoolingSystem_523,0.0,33607.83707944694,33607.83707944694,524.0,4.447731755424063,3.0,Success,-33076.38934769151
Processor,Processor_524,0.0,33616.90587288821,33616.90587288821,525.0,5.0,4.0,Success,-33082.90587288821
Storage,Storage_524,0.0,33624.99192328379,33624.99192328379,525.0,3.922532588454376,4.0,Success,-33092.06939069534
Box,Box_524,0.0,33632.956570461,33632.956570461,525.0,3.922532588454376,4.0,Success,-33100.034037872545
Computer,Computer_332,,33638.48068970291,,5.0,,,Success,
PowerSupply,PowerSupply_524,0.0,33642.52365132765,33642.52365132765,525.0,5.000000000000001,4.0,Success,-33108.52365132765
RAM,RAM_524,0.0,33651.18344424697,33651.18344424697,525.0,3.3552986512524092,4.0,Success,-33118.82814559572
CoolingSystem,CoolingSystem_524,0.0,33660.67641803194,33660.67641803194,525.0,4.447731755424063,4.0,Success,-33127.22868627651
Processor,Processor_525,0.0,33668.93484342664,33668.93484342664,526.0,5.0,2.0,Success,-33135.93484342664
Storage,Storage_525,0.0,33676.46777103338,33676.46777103338,526.0,3.922532588454376,2.0,Success,-33144.54523844492
Box,Box_525,0.0,33682.670941594755,33682.670941594755,526.0,3.922532588454376,2.0,Success,-33150.7484090063
PowerSupply,PowerSupply_525,0.0,33689.947372974566,33689.947372974566,526.0,5.000000000000001,2.0,Success,-33156.947372974566
RAM,RAM_525,0.0,33696.21321464479,33696.21321464479,526.0,3.3552986512524092,2.0,Success,-33164.85791599354
Motherboard,Motherboard_525,0.0,33705.17583728103,33705.17583728103,526.0,5.0,2.0,Success,-33172.17583728103
Motherboard,Motherboard_262,0.0,33714.69554007722,33714.69554007722,263.0,5.0,3.0,Success,-33443.69554007722
GraphicsCard,GraphicsCard_526,0.0,33722.911722393765,33722.911722393765,527.0,5.0,3.0,Success,-33187.911722393765
Computer,Computer_333,,33727.74103588518,,5.0,,,Success,
Storage,Storage_526,0.0,33730.77279696977,33730.77279696977,527.0,3.922532588454376,3.0,Success,-33196.85026438132
Box,Box_526,0.0,33739.30497561923,33739.30497561923,527.0,3.922532588454376,3.0,Success,-33205.38244303077
PowerSupply,PowerSupply_526,0.0,33747.487183770965,33747.487183770965,527.0,5.000000000000001,3.0,Success,-33212.487183770965
RAM,RAM_526,0.0,33755.47030401077,33755.47030401077,527.0,3.3552986512524092,3.0,Success,-33222.11500535952
Motherboard,Motherboard_526,0.0,33765.34493565124,33765.34493565124,527.0,5.0,3.0,Success,-33230.34493565124
CoolingSystem,CoolingSystem_526,0.0,33774.06044512675,33774.06044512675,527.0,4.447731755424063,3.0,Success,-33239.61271337132
Processor,Processor_527,0.0,33783.51119753403,33783.51119753403,528.0,5.0,4.0,Success,-33246.51119753403
GraphicsCard,GraphicsCard_527,0.0,33792.983345288914,33792.983345288914,528.0,5.0,4.0,Success,-33255.983345288914
Computer,Computer_334,,33798.104096494884,,5.0,,,Success,
Storage,Storage_527,0.0,33801.00654597728,33801.00654597728,528.0,3.922532588454376,4.0,Success,-33265.08401338883
Box,Box_527,0.0,33809.58783083882,33809.58783083882,528.0,3.922532588454376,4.0,Success,-33273.665298250366
PowerSupply,PowerSupply_527,0.0,33819.10653346945,33819.10653346945,528.0,5.000000000000001,4.0,Success,-33282.10653346945
RAM,RAM_527,0.0,33826.98321722532,33826.98321722532,528.0,3.3552986512524092,4.0,Success,-33291.62791857407
Motherboard,Motherboard_527,0.0,33837.59702124502,33837.59702124502,528.0,5.0,4.0,Success,-33300.59702124502
CoolingSystem,CoolingSystem_527,0.0,33846.61819794358,33846.61819794358,528.0,4.447731755424063,4.0,Success,-33310.17046618815
